,Dothideomycetes,Sordariomycetes,Unclassified,Tremellomycetes,Leotiomycetes,Eurotiomycetes,Lecanoromycetes,Taphrinomycetes,Pezizomycetes,Agaricomycetes,Microbotryomycetes,Eudicotyledonae,Saccharomycetes,Arthoniomycetes,Basidiobolomycetes,Cystobasidiomycetes,Lichinomycetes,Atractiellomycetes,Orbiliomycetes,Wallemiomycetes,Mortierellomycetes,Archaeorhizomycetes,Agaricostilbomycetes,Sareomycetes,Blastocladiomycetes,Mucoromycetes,Candelariomycetes,Calcarisporiellomycetes,Xylonomycetes,Glomeromycetes,Schizosaccharomycetes,Myxogastrea,Monocotyledonae,Tritirachiomycetes,Spiculogloeomycetes,Pucciniomycetes,Polypodiopsida,Geoglossomycetes,Chromadorea,Rhizophlyctidomycetes
SL1810,80.23163729954464,0.024747574737675707,9.418926945159374,3.4399128885369232,0.0,0.1534349633735894,0.0,2.544050683033063,0.0,1.9600079192239162,1.5541476935260345,0.0,0.03464660463274599,0.0,0.0,0.27717283706196794,0.07919223916056227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27717283706196794,0.0,0.004949514947535142,0.0,0.0,0.0,0.0,0.0
SL1811,67.17705078881458,0.8417464948746417,6.346665289576286,4.807766789744119,0.0,0.12393813421467118,0.0,0.0,0.0,0.2143096904128689,20.488522812362827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1812,21.755498315831186,11.908064196552408,61.73964731523677,0.09906875371507827,0.1486031305726174,0.34674063800277394,0.02972062611452348,0.0,0.07925500297206262,1.1293837923518921,0.0,0.0,0.0,2.2587675847037842,0.0,0.0,0.4953437685753913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009906875371507827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1813,49.72525737383945,0.0,14.583464915050843,2.6021600454746414,0.0,0.037895534642834586,0.025263689761889724,0.0,0.0,29.653255858018063,0.0,0.0,0.0,0.012631844880944862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3600707383313333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1814,25.63286100939341,36.18850501512498,17.33800350262697,2.595128164305047,0.0,0.0318420633657061,0.0,0.0,0.0,17.290240407578413,0.8278936475083586,0.0,0.0318420633657061,0.0,0.0,0.0636841267314122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1815,49.210950080515296,1.8035426731078905,27.703703703703702,0.0,0.0,4.882447665056361,0.22544283413848631,0.0,0.0,1.3462157809983897,0.0,0.0,0.01288244766505636,0.0,0.2576489533011272,0.00644122383252818,0.0,0.07085346215780998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.47987117552335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1816,83.41606498194946,0.0028203971119133576,9.140907039711191,0.0,0.513312274368231,0.03666516245487365,0.0,0.0,0.0,1.7965929602888087,0.0,0.0,0.11563628158844766,0.0,1.8163357400722022,0.0,1.2691787003610109,0.0,0.0,0.0,0.4089575812274368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.483528880866426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1817,78.03453086850367,0.46215556330659224,19.118416463201953,1.8922218346703872,0.0,0.026159748866410884,0.02179979072200907,0.23979769794209976,0.0,0.13951866062085805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0653993721660272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1818,46.631812420785806,0.23130544993662863,8.884664131812421,0.057034220532319393,0.0,0.0031685678073510772,0.0,0.0,0.0,0.7351077313054499,0.0,0.0,0.28517110266159695,0.14892268694550062,0.0,0.0,0.0,0.0,0.0,0.0,0.0031685678073510772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.01964512040558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1819,51.864711934156375,1.1959876543209877,46.544924554183815,0.15432098765432098,0.0,0.22290809327846364,0.0,0.0,0.0,0.0042866941015089165,0.0,0.0,0.01286008230452675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1820,54.93114998139189,5.8941198362486045,31.326758466691476,0.009304056568663937,0.0,2.4050986229996276,0.0,0.0,0.0,0.20003721622627466,0.0,0.0,4.810197245999255,0.0,0.0,0.0,0.0744324525493115,0.0,0.0,0.0,0.0046520282843319685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3442500930405657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1821,92.9213277095177,0.4890274466654441,5.5198973042362,0.5501558774986246,0.0,0.14670823399963323,0.0,0.2873036249159484,0.0,0.08557980316645272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1822,43.9121315818523,42.89656694999448,7.131029915001656,0.6292085219119108,0.0,0.28700739595981895,0.0,0.0,0.0,1.2804945358207307,0.0,0.0,0.15454244397836406,0.3201236339551827,0.0,0.07727122198918203,0.0,0.0,0.0,0.0,0.0,0.0,0.011038745998454575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.300585053537918,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1823,83.79101814216318,1.0607712897789234,12.397144839892931,0.8377119064141965,0.014870625557648459,0.9566769108753842,0.0,0.0,0.0,0.2775850104094379,0.0,0.0,0.0,0.25280063448002377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11400812927530485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2974125111529692,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1824,88.14857962182991,4.086387669145981,6.116139439017833,0.6138542880186396,0.0,0.0044806882337126985,0.0,0.0,0.0,0.6855452997580428,0.34501299399587776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1825,69.8338416237249,0.7414028814807025,9.748659165001577,4.590388053423073,0.0,6.230939110316542,0.0,0.0,0.0,0.6362393521926596,0.0,0.0,0.0,0.015774529393206435,0.0,0.0,0.0,0.0,0.0,0.0,0.005258176464402145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.197497108002944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1826,88.65625110709604,1.4029121054309703,6.4512700605802955,2.3665285010805257,0.0,0.12399475679314131,0.0,0.0,0.0,0.10982392744535374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8892195415736706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1827,56.24268555589775,0.055435786880197103,11.518324607329843,2.5192485371111797,0.0,6.991068678780413,0.6529103788112104,0.8746535263319988,0.0,8.500153988296889,0.0,0.5789959963042809,0.018478595626732368,11.2842623960579,0.0,0.04927625500461965,0.0,0.0,0.0,0.0,0.0,0.0,0.012319063751154912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70218663381583,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1828,3.5873015873015874,2.1904761904761907,92.38095238095238,0.0,0.0,1.6825396825396826,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.031746031746031744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031746031746031744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1829,26.935109768595932,45.175036409730836,17.223151194778573,1.6505744646421059,0.0,1.9013970548573278,0.0,0.0,1.4752683532013593,2.608015534818491,0.0,0.8171961810237877,0.3587032741787583,0.0,0.0,0.0,0.3452181886833163,0.0,0.0,0.28048977830519445,0.0,0.0,0.0,0.0,0.0,1.2298397971843142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1830,33.054701905347265,7.762753534111862,7.590657652120467,2.409342347879533,0.38721573448063923,0.743700061462815,0.7068223724646588,42.67363245236632,0.0,0.9219422249539029,0.9035033804548248,0.0,0.06760909649661954,0.0,0.0,0.20282728948985865,0.0,0.0,0.0,0.5039950829748002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.071296865396435,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1831,74.88287143651235,6.606845072659414,10.116731517509727,1.492892876995156,0.07146827602636385,1.310251727150004,0.0,2.056698165647582,0.0,1.2705471293575796,0.0,0.0,0.0,0.0,0.0,0.16675931072818231,0.0,0.0,0.0,0.0,0.03970459779242436,0.0,0.0,0.0,0.02382275867545462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9614071309457635,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1832,62.178260869565214,4.473913043478261,17.108695652173914,4.8826086956521735,0.004347826086956522,3.0565217391304347,1.2,0.9782608695652174,0.0,4.943478260869565,0.0,0.0,0.0,0.09130434782608696,0.0,0.47391304347826085,0.0,0.0,0.11304347826086956,0.0,0.0,0.0,0.013043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4826086956521739,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1833,30.220750551876378,3.855776306107432,37.37306843267108,7.225901398086829,0.0,3.2891832229580573,0.0,0.0,0.029433406916850625,7.20382634289919,0.0,0.0,0.0,0.44150110375275936,0.29433406916850624,4.466519499632082,0.35320088300220753,0.0,0.0,0.0,0.0,0.029433406916850625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2170713760117735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1834,37.755565651976376,24.915947296683324,27.396637891867332,3.4348023625624715,0.0,0.854157201272149,0.0,0.0,0.0,0.45433893684688775,0.0,0.5179463880054521,0.06360745115856428,0.0,0.0,0.0,3.9890958655156745,0.0,0.0,0.0,0.6179009541117674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1835,28.106963321541613,51.88977843976913,14.922733196797617,0.0,0.55622789052318,0.5888102774157512,2.599609011357289,0.1536026810649786,0.0023273133494693724,0.7144851982870973,0.0,0.0,0.27695028858685533,0.0,0.0,0.0,0.0,0.0,0.0,0.18851238130701917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1836,7.554245914813823,32.360032145727295,57.915885346905974,0.48218590945620143,0.0,0.24109295472810072,0.0,0.0,0.02678810608090008,1.339405304045004,0.05357621216180016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02678810608090008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1837,59.91207195579398,4.126164643246078,12.955269632557577,3.9204614205622557,0.0,4.13019803976929,0.02420037913927318,0.004033396523212197,0.0,1.2584197152422054,0.0,0.0,0.0,9.780986568789578,1.3673214213689349,0.044367361755334164,0.0,0.0,0.0,0.0,0.0,0.0,0.1250352922195781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3474367765094986,0.0,0.004033396523212197,0.0,0.0,0.0,0.0,0.0
SL1838,28.730496701455547,18.642884568396802,10.160913120876819,0.0,4.782016824321966,9.623372543544278,1.3403609201019233,0.0,0.3944291249258264,12.988236936716813,0.0,0.0,0.1815072079304688,0.0,9.57799574156166,0.5549931934797027,0.5445216237914063,0.0,0.24433662606024642,0.0,0.0,2.2339348668365386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1839,0.05650945446642034,87.62442947185394,6.4203434036079114,5.120625950880243,0.013040643338404694,0.6607259291458378,0.0,0.008693762225603129,0.0,0.039121930015214086,0.0,0.0,0.05650945446642034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1840,51.65705783894365,9.84935837827785,7.855681606843965,4.608517760833179,0.0,13.334573182071788,0.0,0.09298865538404315,0.2417705039985122,3.351311140040915,5.512367491166078,0.5579319323042589,0.0,1.1716570578389436,1.5398921331597546,0.0,0.22689231913706528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1841,25.205231941553084,14.244471503201225,49.96661298558467,5.491181900310303,0.0,0.9269806355316391,0.13943988373463215,0.0,0.496877332181154,2.4961703130523585,0.0,0.0,0.0,0.0,0.8386032444322243,0.0,0.19443026041871245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1842,83.40625448285755,1.8397647396356334,8.911920814804189,0.9969875197245732,0.010758858126524171,3.1308277148185337,0.007172572084349448,0.0,0.003586286042174724,0.032276574379572515,0.0,0.0,0.0,0.003586286042174724,0.0,0.0,0.0,0.0,0.0,0.0,0.014345144168698896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6425190073160236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1843,38.374666689903975,27.01162446191115,6.796911762142944,0.4095575036163056,0.006971191550915841,0.08365429861099008,0.0,0.0,0.0,0.6134648564805939,0.0,0.0,0.0,0.0,3.3757995085309958,0.0,0.0,0.0,0.0,0.0,0.06274072395824257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.264609003293888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1844,65.71428571428571,1.7615112160566706,22.57378984651712,5.525383707201889,0.0,0.22195985832349469,0.0,0.0,0.0,1.270365997638725,0.0,0.0,0.0,0.0,0.0,1.3317591499409682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004722550177095631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5962219598583236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1845,86.84997532011266,0.5052118115037311,9.270927092709272,1.5737057576725415,0.0,0.1335617432711013,0.0029035161580674195,0.5836067477715513,0.0,0.30486919659707906,0.0,0.0,0.0,0.25260590575186553,0.0,0.0029035161580674195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5197293922940681,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1846,40.67304902814041,21.953872932985206,11.357702349869452,7.00609225413403,0.10153756890049319,4.19205105889179,0.0,0.01450536698578474,0.0,3.88743835219031,7.738613286916159,0.0,0.0,0.00725268349289237,0.0,1.8929503916449086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.174934725848564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1847,64.9002749020296,16.447329940925307,7.504240510031,0.6082938527226999,0.0,0.09943264900274902,0.5907469146633912,0.0,0.0,1.0294203661461074,0.0,0.5673509972509797,0.02924489676551442,0.0,0.19301631865239516,0.5322571211323625,0.0,0.0,0.0,0.0058489793531028835,0.12282856641516056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.369713984909633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1848,14.215802727229534,79.65980899890721,3.316387133558227,0.35634532237373495,0.2613199030740723,0.8172186059770988,0.004751270964983133,0.0,0.0,0.17579702570437591,0.0,0.0,0.0,0.0,1.1925690122107664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1849,5.816847897288091,7.945761823660422,59.55063539892572,13.972225861391328,0.026202017555351762,0.8057120398270667,0.9367221276038254,0.09170706144373117,0.4192322808856282,1.8930957683741647,0.052404035110703524,0.0,0.026202017555351762,0.052404035110703524,7.971963841215773,0.0,0.2751211843311935,0.0,0.10480807022140705,0.0065505043888379405,0.0,0.0,0.0,0.0,0.0,0.052404035110703524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1850,72.50584893048128,0.48044786096256686,11.931818181818182,2.406417112299465,0.0,0.016711229946524065,0.004177807486631016,0.7520053475935828,0.0,0.13368983957219252,4.353275401069519,0.0,0.0,0.0,0.0,0.06684491978609626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.348763368983957,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1851,76.08471768235347,2.265705458290422,13.661397931312408,5.579187749070882,0.0,0.23283929610889714,1.3477813101688085,0.0,0.0044776787713249454,0.09403125419782385,0.0,0.0,0.0044776787713249454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044776787713249454,0.0,0.0,0.0,0.0,0.0,0.0,0.7209062821833162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1852,6.412454564158836,3.7857485769151635,89.08168164049106,0.013716480351141896,0.0,0.39091969000754406,0.013716480351141896,0.0,0.027432960702283793,0.15088128386256086,0.0,0.0,0.0,0.013716480351141896,0.0,0.0,0.10287360263356422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006858240175570948,0.0
SL1853,66.1016476623268,13.387604895592295,10.967687975689314,0.995288410605258,0.5854637709442694,0.04460676350051577,0.0,0.2815801945970058,0.0,5.199475870528869,0.22582174022136106,0.0,0.0027879227187822355,0.8224372020407594,0.5631603891940116,0.20630628118988542,0.0,0.0,0.0,0.10036521787616047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5157657029747136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1854,84.67050629520493,2.4444146798821325,8.44495044200375,1.9287436378248057,0.00669702652022502,0.01339405304045004,0.0,0.0,0.0,1.0447361371551032,0.0,0.0,0.0,0.0,0.0,0.1004553978033753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.346102330565229,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1855,0.7514402604992904,90.58194873507556,8.60816565083076,0.0,0.0,0.008349336227769892,0.0,0.0,0.0,0.008349336227769892,0.0,0.0,0.03339734491107957,0.0,0.0,0.0,0.0,0.0,0.0,0.008349336227769892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1856,17.647058823529413,1.9607843137254901,74.50980392156863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9215686274509802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9607843137254901,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1857,2.8230713068873206,3.553175955220248,92.79630080311512,0.38938914577756145,0.0,0.04867364322219518,0.02433682161109759,0.0,0.0,0.19469457288878073,0.0,0.0,0.0,0.0,0.0,0.0,0.07301046483329277,0.0,0.0,0.02433682161109759,0.0,0.0,0.0,0.02433682161109759,0.0,0.02433682161109759,0.0,0.0,0.0,0.0,0.0,0.0,0.02433682161109759,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1858,48.26991484316051,1.713916136682117,45.898458553411665,3.9883583054866873,0.0,0.09701412094427078,0.010779346771585641,0.0,0.0,0.010779346771585641,0.0,0.0,0.0,0.010779346771585641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1859,22.028254288597378,32.9364278506559,14.91422805247225,4.238143289606458,0.0,4.783047426841574,0.060544904137235116,0.0,0.0,2.4419778002018164,0.0,0.0,0.0,17.63874873864783,0.0,0.272452068617558,0.3229061553985873,0.0,0.0,0.050454086781029264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31281533804238143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1860,2.2351904866769434,6.2761506276150625,91.09227042501652,0.022021581149526535,0.011010790574763268,0.22021581149526537,0.0,0.0,0.022021581149526535,0.08808632459810614,0.011010790574763268,0.0,0.0,0.0,0.0,0.011010790574763268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011010790574763268,0.0
SL1861,85.27480772838116,0.3501531920215094,12.736822359782405,1.5944475708122303,0.0,0.006252735571812668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03751641343087601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1862,5.163727959697733,7.5566750629722925,74.93702770780857,10.57934508816121,0.0,0.12594458438287154,0.0,0.0,0.0,0.7556675062972292,0.12594458438287154,0.0,0.6297229219143576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12594458438287154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1863,3.1196457955181596,84.64435359378446,4.339344178866478,0.0,1.4181750326553462,2.4495750564046888,0.3765967191979508,0.0,0.0,0.9499737060849208,0.0,0.0,0.0,0.0,1.355408912789021,0.0,0.0,0.0,0.03901677721420211,0.0,0.0,0.0,0.0,0.0,0.965241140647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342669086837775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1864,85.46885245901639,0.02622950819672131,10.727868852459016,1.5278688524590165,0.0,0.5508196721311476,0.0,0.02622950819672131,0.0,0.3540983606557377,0.013114754098360656,0.0,0.0,0.0,0.0,0.13114754098360656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1737704918032787,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1865,12.644479506843282,13.936080431512128,63.05360877701538,3.331743294316222,0.08439437860052104,2.285986863831505,0.0,0.0,0.0,2.0438116904560966,0.13576486992257733,0.8219278611529006,0.3669320808718306,0.1724580780097604,0.0,0.5026969507944079,0.15044215315745055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4696730635159432,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1866,78.27054017249206,0.8488424875170223,20.163413527008625,0.43123014071720384,0.0,0.0,0.0,0.2451202905129369,0.004539264639128461,0.004539264639128461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004539264639128461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02723558783477077,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1867,80.36036578029118,0.32487065335098064,14.122849235952351,0.8031524485621465,0.0,0.060161232102033446,0.0,0.0,0.0,0.027072554445915054,0.0,0.0,0.0,0.4482011791601492,0.0,0.006016123210203345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.847310792925039,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1868,65.77863095795486,4.241970221930893,17.052158441801666,0.06554920872740894,0.0,0.6648562599494334,0.004682086337672067,0.0,0.0,0.4775728064425508,0.0,0.0,0.0,0.0,0.03277460436370447,0.0,0.10300589942878546,0.0,11.57411742672535,0.0,0.004682086337672067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1869,83.0261785306244,1.410759525110526,7.510804232278575,0.10431672544831355,0.0,0.0,0.00496746311658636,0.0,0.0,0.03973970493269088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.903233818488897,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1870,69.75664425232148,5.067243035542748,5.347422350304194,2.185398655139289,0.0,2.0012808197246237,0.0,0.0,0.0,10.646813960934999,0.0,0.0,0.0,4.3788024335574764,0.0,0.04002561639449247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5763688760806917,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1871,16.141856254428088,64.78784539085255,11.455955286152877,0.3070140911595686,0.0,0.4349366291427222,0.0,1.3284263559789027,0.0,3.213807761945997,0.0,0.7458867983940801,0.0,0.0,1.1631110761237502,0.005904117137684011,0.0,0.0,0.0,0.021648429504841377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3936078091789341,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1872,5.2631578947368425,0.0,94.73684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
