,Unclassified,Sordariomycetes,Dothideomycetes,Monocotyledonae,Eurotiomycetes,Tremellomycetes,Saccharomycetes,Lecanoromycetes,Eudicotyledonae,Pezizomycetes,Cystobasidiomycetes,Microbotryomycetes,Basidiobolomycetes,Agaricomycetes,Lichinomycetes,Atractiellomycetes,Leotiomycetes,Orbiliomycetes,Taphrinomycetes,Wallemiomycetes,Arthoniomycetes,Mortierellomycetes,Archaeorhizomycetes,Agaricostilbomycetes,Sareomycetes,Blastocladiomycetes,Mucoromycetes,Schizosaccharomycetes,Candelariomycetes,Calcarisporiellomycetes,Glomeromycetes,Xylonomycetes,Myxogastrea,Archaeosporomycetes,Tritirachiomycetes,Spiculogloeomycetes,Polypodiopsida,Pucciniomycetes,Geoglossomycetes,Endogonomycetes,Olpidiomycetes,Rhizophlyctidomycetes,Bryopsida
SL1959,11.33057214810498,3.946136075093138,9.794576144192146,1.657751784710804,72.60807126355444,0.40169001186338377,0.015609715486919059,0.0,0.0,0.0,0.0,0.0,0.0,0.2455928569941932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1960,28.054561580573143,0.17738630455393462,31.198580909563567,0.0,0.06422607578676943,7.7591216319540015,0.11316022876716518,0.0,0.47710799155885864,0.04893415298039575,0.2477291494632535,30.65113007309539,0.0,1.0765513655687067,0.08257638315441784,0.0,0.04893415298039575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1961,35.60750997114044,7.745063069489931,28.788222705016377,0.5204448912091831,1.0652096371477675,13.62236129576186,0.009727941891760433,0.0,0.0,0.0,1.6180810013294853,0.001621323648626739,0.29832355134731997,7.438632899899478,0.9484743344466422,0.0,1.9293751418658192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4069522358053115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1962,97.91363415817564,0.8248423095584667,0.8248423095584667,0.0,0.19408054342552158,0.0,0.09704027171276079,0.048520135856380396,0.0,0.0,0.09704027171276079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1963,57.824218420830874,0.07022274655206315,38.389371085081876,3.483048228982332,0.004213364793123789,0.16432122693182777,0.011235639448330103,0.0,0.0,0.0,0.04494255779332041,0.0,0.0,0.008426729586247577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1964,26.821232089958286,0.2629828909981259,57.68393688410616,3.179977026781936,0.47457832053684784,6.486911311287105,0.021159542953872196,0.03627350220663805,0.0,0.006045583701106342,0.4624871531346352,0.40203131612357174,0.0,4.029381536787377,0.0,0.0,0.051387461459403906,0.06650142071216976,0.0,0.0,0.0,0.0,0.0,0.006045583701106342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003022791850553171,0.0,0.006045583701106342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1965,92.93773052722933,1.1499240616185724,3.9379474940334127,0.0,1.1065307008027772,0.4990236493816446,0.2278151442829247,0.0,0.0,0.010848340203948795,0.05424170101974398,0.0,0.0,0.06509004122369277,0.0,0.0,0.0,0.0,0.0,0.0,0.010848340203948795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1966,8.483462546712031,41.16794020860059,38.71381560600145,0.3011880194098946,0.702772045289754,1.8071281164593676,0.05577555914998048,0.0,0.0,0.0,0.0,1.2605276367895588,0.0,5.995872608622902,0.0,0.0,0.02231022365999219,0.0,0.0,1.4892074293044788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1967,28.67132867132867,7.144207144207145,23.35097335097335,0.0,5.918068418068418,0.0023625023625023626,1.4127764127764129,0.0,1.6206766206766208,1.6324891324891324,0.0,0.0,0.0,20.067095067095067,6.083443583443583,0.0,4.096579096579097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1968,54.36565062277023,7.500365108176337,27.708581085310133,4.0600029208654105,0.6196407335544846,0.34007218710229287,0.012517994617262315,0.0,1.83805887630135,0.0,1.823454549247877,0.7093530283115311,0.0,1.0202165613068785,0.0,0.0,0.0020863324362103857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1969,79.08259773013872,0.009457755359394703,14.457755359394703,0.0,0.0031525851197982345,5.293190416141236,0.0031525851197982345,0.0,0.0,0.0,0.08196721311475409,0.0,0.0,1.0687263556116016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1970,7.042864466264443,12.49260617532237,14.30261445640601,16.562167277889507,48.574470602153085,0.9030324539611183,0.015773492645609052,0.0,0.0,0.0,0.0,0.0,0.0,0.10252770219645885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003943373161402263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1971,66.6959706959707,0.26373626373626374,1.098901098901099,2.559218559218559,0.06837606837606838,28.49328449328449,0.08791208791208792,0.03418803418803419,0.0,0.0,0.0,0.0,0.0,0.04884004884004884,0.6495726495726496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1972,73.72410600624927,0.25460016201828495,1.145700729082282,19.922462677930795,0.028931836592986922,4.49022103923157,0.3240365698414535,0.0,0.0,0.0,0.05207730586737646,0.011572734637194769,0.0,0.005786367318597384,0.0,0.0,0.0,0.0,0.034718203911584304,0.0,0.005786367318597384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1973,22.711638544236553,0.17827879922925932,2.9064846662224704,0.0,0.12425492067493832,0.7383263402423871,0.023410347373539104,0.0,0.0,0.0,0.039617510939835406,72.62970232842916,0.0,0.32774486322954743,0.0,0.0,0.0,0.28632655633790133,0.0,0.034215123084403304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1974,6.495909156153809,0.0,5.143458637023333,0.0,27.9325688585509,0.42583052901867596,0.0047846126856031,59.64179199693785,0.0,0.0,0.19297937831932505,0.0,0.0,0.10685634997846924,0.0,0.0,0.011164096266407235,0.0047846126856031,0.03987177238002584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1975,41.474815124877914,22.666387609878612,14.919073531463653,0.8615878331240407,16.202734756522954,2.030138133110088,0.40812055253244034,0.0,0.0,0.0,0.6592716617831729,0.0,0.0,0.48834937909864656,0.2895214176084833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1976,91.40983606557377,5.704918032786885,0.7213114754098361,0.39344262295081966,0.819672131147541,0.45901639344262296,0.16393442622950818,0.13114754098360656,0.0,0.0,0.06557377049180328,0.0,0.0,0.13114754098360656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1977,69.40241737807455,0.8226974332967064,8.705942016735694,0.9917448510973995,0.1662299608373482,9.63711154312118,0.02394838418843152,0.14369030513058914,0.5747612205223566,0.18313470261741752,4.378328121037951,0.0,0.0,4.16420139182374,0.8043839630349646,0.0,0.0,0.0,0.0,0.0,0.0,0.0014087284816724425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1978,16.421712097960732,7.0875982850543435,46.41744055435144,0.9096805834612159,6.35194355234223,0.3005901058393583,0.04429748928158965,0.0,0.7419829454666266,0.0,10.487430587416348,1.6231865715325349,0.0,1.0599756363808952,7.161954784919869,0.0,0.0,0.0,0.0,1.3922068059928174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1979,87.10631520785257,2.099652224786297,7.257776188773686,0.6727987779113985,0.2697695582929762,1.7616277180095556,0.003250235642084051,0.0,0.0,0.0,0.003250235642084051,0.003250235642084051,0.0,0.35427568498716155,0.0,0.25676861572464005,0.058504241557512916,0.0,0.006500471284168102,0.0,0.0,0.11375824747294179,0.0,0.0,0.0,0.0,0.03250235642084051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1980,71.77971962029295,0.0817250267177972,16.47492718090568,1.114813184970977,0.1739276209635171,7.363634458624086,0.3143270258376815,1.060329833825779,0.0,0.0,0.0,0.1969782695249471,0.0,0.26193918819806794,0.0,0.0,1.1776785901385134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1981,51.82955545999959,0.028666789524336055,6.228883838073592,2.762249933452096,0.44023998198087516,24.34629481745398,0.22523906054835474,3.9027786309560373,0.0,0.8210987570899113,0.21295329360935356,0.0,0.0,0.8518131744374142,0.0,0.0,8.348178635051292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020476278231668613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1982,85.17915743976948,0.01334009231343881,3.5991569061657906,3.1322536751954324,2.6866945919265763,5.266668445345641,0.0,0.0026680184626877617,0.0,0.0,0.08537659080600837,0.0,0.0,0.0346842400149409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1983,4.834951456310679,0.10679611650485436,74.39805825242719,0.0,18.54368932038835,0.4854368932038835,0.0,0.08737864077669903,0.0,0.0,0.06796116504854369,0.0,0.0,1.3592233009708738,0.0,0.0,0.04854368932038835,0.0,0.0,0.0,0.0,0.04854368932038835,0.0,0.0,0.0,0.0,0.019417475728155338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1984,18.39629416834243,81.10815857512209,0.24418270611893134,0.23700086182131572,0.003590922148807814,0.0,0.0,0.0,0.0,0.007181844297615628,0.0,0.0,0.0,0.003590922148807814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1985,97.05984388551605,0.0,1.873373807458803,0.0,0.8152645273200347,0.0,0.0,0.0,0.0,0.0,0.1474414570685169,0.0,0.0,0.10407632263660017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1986,16.228672587980345,0.43341574336904437,76.55587095198852,0.0,4.120501785550774,1.0163904404358575,0.0,0.0,0.4914079907212404,0.0,0.0244177883588194,0.0,0.0,0.8668314867380887,0.00610444708970485,0.0,0.04273112962793395,0.0,0.0,0.21365564813966975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1987,14.619278577297182,0.10336328218176036,84.76584241074978,0.36574699848930586,0.12456600673186505,0.015902043412578518,0.0,0.0,0.0026503405687630863,0.0,0.0,0.0,0.0,0.0026503405687630863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1988,46.25332366449118,0.9185400048344211,4.145516074450085,0.0,48.04205946337926,0.08460236886632826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06043026347594876,0.0,0.43509789702683105,0.0,0.012086052695189751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048344210780759005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1989,35.75999298737728,2.9628330995792425,13.753506311360448,0.0,9.922861150070126,3.0198106591865357,0.0,22.633239831697054,0.6399018232819075,4.965813464235624,2.0555750350631135,1.6085203366058907,0.0,1.8671107994389902,0.0,0.0,0.8108345021037868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1990,53.763483035889394,0.8236909197881938,35.8697783879192,2.5534418513434005,0.015689350853108453,0.42753481074720534,0.07060207883898803,0.0,2.9574426358109434,0.0,0.7962345557952539,0.0,0.0,2.07883898803687,0.0,0.0,0.6432633849774465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1991,45.01547987616099,0.07382710169087878,52.92450583472255,1.478923553226959,0.011907597046915932,0.3929507025482258,0.0,0.0,0.0,0.016670635865682307,0.052393427006430106,0.004763038818766373,0.0,0.02857823291259824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1992,40.44700154901527,0.5576454967913255,18.955521132994026,12.219517592387696,23.629121487054658,2.327948661208232,0.0,0.0,0.0,0.0,1.1861031201593273,0.07966364239876078,0.0,0.36733790661650806,0.0,0.12834697942022572,0.0,0.09736667404292985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004425757911042266,0.0,0.0,0.0,0.0,0.0
SL1993,98.57142857142857,0.0,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1994,49.58949775463537,3.140755434333416,44.7970906686503,0.0,0.6364162327465079,1.1640080447419896,0.0,0.39121690497837286,0.0,0.0,0.2686172410943053,0.0,0.0,0.012397718819737169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1995,74.48716207037087,4.129873658470316,2.6898519222931667,0.0,14.556446135036001,0.027170221437304715,0.006792555359326179,0.0,0.0,0.0,0.0,0.0,0.0,4.061948104877055,0.006792555359326179,0.0,0.013585110718652357,0.0,0.006792555359326179,0.0,0.006792555359326179,0.0,0.0,0.0,0.0,0.0,0.006792555359326179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1996,28.97246715853878,0.2759282586527503,49.93101793533681,0.2999220202747286,20.10077379881231,0.14396256973186972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011996880810989144,0.0,0.23393917581428827,0.0,0.017995321216483715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005998440405494572,0.0,0.005998440405494572,0.0,0.0,0.0,0.0,0.0
SL1997,39.110149722186875,0.44534928107901767,49.9215336980956,1.1791152394282562,4.4831827628621115,1.2512194087458115,0.0,0.6404546804088731,0.0,0.0,1.7092929549985154,0.0,0.0,1.0730796963142044,0.08058701276667939,0.0,0.059379904143869025,0.004241421724562073,0.0,0.0,0.008482843449124146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033931373796496585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1998,84.6097012528108,0.0,3.3408287825248957,5.913909412142628,1.9081272084805654,4.0957275939608095,0.0032123353678123997,0.0,0.0,0.0,0.11243173787343398,0.0,0.0,0.006424670735624799,0.0,0.0,0.0,0.0,0.006424670735624799,0.0,0.0,0.0032123353678123997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1999,39.4990366088632,33.795761078998076,23.371868978805395,0.0,1.7341040462427746,0.4624277456647399,0.15414258188824662,0.019267822736030827,0.0,0.019267822736030827,0.0,0.0,0.0,0.1348747591522158,0.0,0.6165703275529865,0.11560693641618497,0.0,0.0,0.07707129094412331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2000,55.92045796926785,0.0,38.10183790298283,0.40373606507984333,0.048207291352817115,4.826755046700813,0.0,0.35552877372702624,0.0,0.0,0.07231093702922567,0.0,0.0,0.27116601385959627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2001,39.061592864305695,0.04750092362907057,55.95081015464189,0.84446086451681,0.0422230432258405,2.353934659840608,0.0,0.084446086451681,0.0,0.0,0.337784345806724,0.0,0.0,1.2350240143558346,0.0,0.0,0.0,0.0,0.0,0.0,0.0422230432258405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2002,74.0559904471275,0.3370041130423245,24.235106806421655,1.2259519702799522,0.0,0.061032240944672946,0.0,0.00265357569324665,0.0,0.0,0.0424572110919464,0.0,0.0,0.03980363539869975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2003,81.78767291479086,0.0,9.429483506589179,3.413276581812229,0.0,3.1840877465826307,0.0,0.0,0.0,0.0,0.14733567979045592,0.0,0.0,2.029958254890726,0.0,0.0,0.0,0.0,0.008185315543914218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2004,56.470588235294116,0.31076581576026635,17.669256381798004,0.0,0.532741398446171,21.8645948945616,0.22197558268590456,1.95338512763596,0.0,0.0,0.7769145394006659,0.0,0.0,0.17758046614872364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022197558268590455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2005,69.4169969024175,0.09171612992541575,18.06115562323706,2.422690224444944,0.20765916209528096,0.6818142488795058,0.0,3.54058871372454,0.0,0.0,2.4694135359163827,1.919116756363888,0.0,0.49319050997629227,0.0,0.0,0.0,0.0,0.0,0.0,0.6264384723207642,0.06921972069842698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2006,68.52648584304056,0.8825780120738033,17.73998809625032,0.0,3.2990391973471644,4.987671116401667,0.018705892356092168,1.7515517387977213,0.0,0.6479040897882833,0.7261287305501233,0.0,0.0,0.9012839044298954,0.0,0.0,0.32140124139103815,0.12754017515517388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06972196241816173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2007,84.0,0.0,4.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2008,3.914130143711506,0.0,0.0,0.0,0.0,62.82692136034991,33.2544854056949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004463090243684727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2009,79.1,0.26666666666666666,2.6666666666666665,1.6,15.1,0.5,0.13333333333333333,0.03333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.26666666666666666,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2010,83.78378378378379,9.45945945945946,1.3513513513513513,4.054054054054054,0.0,0.0,0.0,1.3513513513513513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2011,70.8603896103896,0.40584415584415584,2.029220779220779,0.0,0.2435064935064935,26.2987012987013,0.0,0.08116883116883117,0.0,0.0,0.0,0.0,0.0,0.08116883116883117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2012,86.84323858742464,0.12919896640826872,1.0282084409991388,10.357450473729543,0.1507321274763135,1.1089577950043066,0.0,0.0,0.0,0.1937984496124031,0.07536606373815675,0.0,0.0,0.10766580534022395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005383290267011198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2013,32.930214115781126,0.0,48.32143801215966,0.0,3.4364261168384878,13.435104414485858,0.0,0.5947660586835845,0.0,0.0,0.12556172349986783,0.5881575469204335,0.0,0.38990219402590537,0.1387787470261697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03965107057890563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2014,65.63526314360936,0.0,33.24919251961024,0.40170453003284207,0.6052710148467823,0.010856879190076812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0868550335206145,0.0,0.0,0.0,0.0,0.010856879190076812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2015,15.33489832627054,0.17377518978079937,36.5872991677083,6.938812841071918,6.4754123349897865,19.801225572391086,0.006097375080028048,0.30182006646138837,0.0,0.0,8.243651108197922,0.042681625560196335,0.0,5.213255693423981,0.0,0.0,0.07926587604036463,0.0,0.10670406390049084,0.0,0.6646138837230572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03048687540014024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2016,45.72483557059887,0.8808031078118389,37.31105042501635,4.657871456594484,1.7846840263087043,6.563713988999577,0.0,0.3865533289741913,0.0,0.0,1.0096542174699026,0.0,0.0,1.4308242624716336,0.0,0.0,0.0,0.2500096157544521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2017,57.68137325464229,14.50446235785231,27.375125953649057,0.0,0.43723909601266736,0.0017993378436735282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2018,38.30007009259601,9.03825580108459,29.39093223152691,0.0,3.0029143763603496,0.0,0.19552145202346258,0.4426900800531228,0.0,7.426126092891135,0.20289962002434794,0.0,0.4242446600509094,7.7876563249345185,0.0,0.0,1.0624561921274946,0.0,0.0,2.722543992326705,0.0,0.0,0.0,0.0,0.0,0.0,0.00368908400044269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
